"","Account_Length","Intl_Plan","D_VMail_Plan","VMail_Message","Day_Mins","Day_Calls","Eve_Mins","Eve_Calls","Night_Mins","Night_Calls","Intl_Mins","Intl_Calls","CustServ_Call","Churn","CustServ_Call2","Total_Min","Intl_Min_Prop","Day_Min_Prop","Night_Min_Prop","Intl_Plan2"
"1826",120,"no",0,0,203.3,108,259.9,66,115.9,103,7.8,2,3,0,3,579.1,0.0134691763,0.3510619927,0.2001381454,0
"1827",102,"no",0,0,200.6,106,152.5,127,199.4,128,7.7,2,3,0,3,552.5,0.0139366516,0.3630769231,0.3609049774,0
"1828",95,"no",0,0,167.6,96,176,89,250.9,113,13.4,6,2,0,2,594.5,0.0225399495,0.2819175778,0.4220353238,0
"1829",102,"no",0,0,156.5,67,204.3,103,141.9,72,9.9,2,2,0,2,502.7,0.0196936543,0.3113188781,0.2822757112,0
"1830",89,"no",1,25,215.1,140,197.4,69,162.1,117,10.6,10,1,0,1,574.6,0.0184476157,0.3743473721,0.2821092934,0
"1831",50,"no",0,0,301.7,82,167.1,118,72.2,89,10.5,6,1,0,1,541,0.0194085028,0.5576709797,0.1334565619,0
"1832",93,"no",1,42,152.3,90,267.5,102,266.9,130,11.3,5,7,0,5,686.7,0.0164555119,0.2217853502,0.3886704529,0
"1833",68,"no",0,0,195.4,116,212.1,101,138.4,134,15.1,11,1,0,1,545.9,0.0276607437,0.3579410148,0.2535262869,0
"1834",70,"no",0,0,208.7,97,275.5,83,182.5,122,8,3,2,0,2,666.7,0.0119994,0.3130343483,0.2737363132,0
"1835",138,"no",1,29,190.1,87,223.2,123,256.2,130,14.2,6,0,0,0,669.5,0.0212098581,0.2839432412,0.382673637,0
"1836",141,"no",1,37,185.4,87,178.5,128,218.3,107,8,3,4,0,4,582.2,0.0137409825,0.318447269,0.3749570594,0
"1837",112,"no",1,17,183.2,95,252.8,125,156.7,95,9.7,3,0,0,0,592.7,0.0163657837,0.3090939767,0.2643833305,0
"1838",117,"yes",0,0,54.2,100,303.2,84,171.8,84,8.6,2,1,1,1,529.2,0.0162509448,0.1024187453,0.3246409675,1
"1839",1,"no",1,26,208,115,185,113,177.7,144,8.1,9,1,0,1,570.7,0.0141930962,0.3644646925,0.3113719993,0
"1840",70,"no",0,0,230.3,110,77.9,87,247.1,105,13.2,4,1,0,1,555.3,0.0237709346,0.4147307762,0.444984693,0
"1841",87,"no",1,22,240.8,102,75.9,106,224.6,115,7.1,3,2,0,2,541.3,0.0131165712,0.4448549788,0.4149270275,0
"1842",52,"no",1,21,195.7,119,106.2,95,157.4,94,5.3,3,2,0,2,459.3,0.0115392989,0.42608317,0.3426954061,0
"1843",97,"no",0,0,276.1,82,201.1,106,231.3,73,8.9,4,0,1,0,708.5,0.0125617502,0.389696542,0.3264643613,0
"1844",105,"no",0,0,166.1,93,175.9,106,243.5,55,16.2,3,2,0,2,585.5,0.0276686593,0.2836891546,0.4158838599,0
"1845",77,"no",1,28,135.9,117,244.5,102,207.5,74,11.5,3,4,1,4,587.9,0.0195611499,0.2311617622,0.3529511822,0
"1846",80,"yes",0,0,189.1,122,223.2,92,269,116,13.9,3,2,1,2,681.3,0.0204021723,0.2775576105,0.3948334067,1
"1847",120,"no",1,43,177.9,117,175.1,70,161.3,117,11.5,4,1,0,1,514.3,0.02236049,0.3459070581,0.3136301769,0
"1848",54,"no",1,39,143.9,73,210.3,117,129.2,117,12.5,8,2,0,2,483.4,0.0258585023,0.2976830782,0.2672734795,0
"1849",148,"yes",0,0,148.2,138,159.6,123,197.4,62,8.6,3,2,0,2,505.2,0.0170229612,0.2933491686,0.390736342,1
"1850",119,"no",0,0,287.1,115,159.3,99,216.8,86,13.9,1,2,1,2,663.2,0.0209589867,0.4329010856,0.3268998794,0
"1851",162,"no",1,26,179.7,144,218.1,129,212.3,105,9.3,8,1,1,1,610.1,0.0152434027,0.2945418784,0.3479757417,0
"1852",85,"no",0,0,165.8,96,190,141,144,116,10.9,3,5,1,5,499.8,0.0218087235,0.3317326931,0.2881152461,0
"1853",101,"no",1,25,144.1,144,167.6,105,240,107,14.5,3,1,0,1,551.7,0.0262823999,0.2611926772,0.4350190321,0
"1854",172,"no",0,0,172.5,85,253.1,71,221.6,113,5.9,6,0,0,0,647.2,0.0091161928,0.2665327565,0.3423980222,0
"1855",80,"no",0,0,199.8,138,167.1,91,271.8,94,5.5,4,1,0,1,638.7,0.0086112416,0.3128229216,0.4255519023,0
"1856",67,"no",0,0,109.1,134,142.3,76,91.2,86,10.9,5,2,0,2,342.6,0.0318155283,0.3184471687,0.2661996497,0
"1857",86,"no",0,0,171.8,106,301.7,44,139.4,108,9.7,5,1,0,1,612.9,0.0158263991,0.2803067385,0.2274433023,0
"1858",107,"no",0,0,222.3,101,286,111,249.4,117,12.1,4,1,1,1,757.7,0.015969381,0.2933878844,0.3291540187,0
"1859",133,"no",0,0,245.8,102,264.7,90,111.7,103,11.2,7,0,0,0,622.2,0.0180006429,0.3950498232,0.1795242687,0
"1860",116,"no",0,0,164.6,110,270.6,103,230.4,109,8,3,0,0,0,665.6,0.0120192308,0.2472956731,0.3461538462,0
"1861",63,"no",0,0,211.7,107,271.7,77,203.3,108,7.4,7,0,0,0,686.7,0.0107761759,0.3082860055,0.2960535896,0
"1862",119,"yes",1,16,147.2,103,160.1,96,184,120,7.7,2,0,1,0,491.3,0.0156727051,0.2996132709,0.3745165886,1
"1863",133,"yes",0,0,254.7,103,252.2,80,178.1,103,8,3,0,1,0,685,0.0116788321,0.3718248175,0.26,1
"1864",94,"yes",0,0,170.1,113,271.8,94,110.7,78,8.7,4,1,0,1,552.6,0.0157437568,0.3078175896,0.2003257329,1
"1865",69,"no",0,0,195.1,91,261.5,57,203.8,90,11.4,5,0,0,0,660.4,0.0172622653,0.2954270139,0.308600848,0
"1866",146,"no",0,0,149.3,83,187.1,130,149.8,100,7.9,4,7,1,5,486.2,0.0162484574,0.3070752777,0.308103661,0
"1867",119,"no",0,0,81.9,75,253.8,114,213.1,125,8.9,1,2,1,2,548.8,0.0162172012,0.1492346939,0.3883017493,0
"1868",142,"yes",1,25,191.1,109,149.6,120,227.8,60,9.8,3,0,0,0,568.5,0.0172383465,0.3361477573,0.400703606,1
"1869",123,"no",0,0,206.9,115,224.4,86,197.4,60,8.3,2,3,0,3,628.7,0.0132018451,0.3290917767,0.3139812311,0
"1870",101,"no",0,0,239,156,273,106,278.2,93,13.5,8,1,1,1,790.2,0.0170842825,0.3024550747,0.3520627689,0
"1871",43,"no",0,0,179.3,97,252.7,126,227.5,114,8,5,0,0,0,659.5,0.0121304018,0.2718726308,0.3449583017,0
"1872",69,"no",0,0,185.3,91,219.1,88,243.6,107,5.5,5,0,0,0,648,0.0084876543,0.2859567901,0.3759259259,0
"1873",15,"yes",0,0,141.4,80,123.9,76,323.5,88,8.1,3,2,0,2,588.8,0.0137567935,0.2401494565,0.5494225543,1
"1874",107,"no",1,25,248.6,91,119.3,115,194.3,83,12,1,1,0,1,562.2,0.0213447172,0.442191391,0.3456065457,0
"1875",67,"no",0,0,152.5,131,252.4,107,185.4,104,4.9,3,2,0,2,590.3,0.008300864,0.2583432153,0.3140775877,0
"1876",99,"no",0,0,145.6,102,230.9,87,181.5,86,11.4,7,1,0,1,558,0.0204301075,0.2609318996,0.3252688172,0
"1877",46,"no",0,0,164.2,116,196.2,153,236.1,119,8.1,1,1,0,1,596.5,0.0135792121,0.2752724225,0.3958088852,0
"1878",55,"yes",0,0,221,115,165.4,97,235.4,117,9.7,4,1,0,1,621.8,0.0155998713,0.3554197491,0.378578321,1
"1879",39,"no",0,0,295.4,126,232.1,117,204.4,123,11.5,2,1,1,1,731.9,0.015712529,0.4036070501,0.2792731247,0
"1880",92,"no",0,0,139.8,98,174.9,143,201.6,135,9.4,7,2,0,2,516.3,0.0182064691,0.2707728065,0.3904706566,0
"1881",56,"no",0,0,162.3,99,149.1,78,255.5,115,14.8,1,4,1,4,566.9,0.0261068972,0.286293879,0.4506967719,0
"1882",76,"no",0,0,272.7,97,236.4,95,235.5,105,7.7,2,0,1,0,744.6,0.0103411228,0.3662369057,0.3162771958,0
"1883",132,"yes",1,33,200.3,75,226.6,67,198.8,91,12.9,3,2,0,2,625.7,0.0206169091,0.320121464,0.317724149,1
"1884",140,"no",1,28,157.1,77,172.4,97,184.5,94,11.1,9,1,0,1,514,0.0215953307,0.3056420233,0.3589494163,0
"1885",51,"yes",1,12,135.8,60,200.6,134,192.4,98,12.3,7,2,0,2,528.8,0.0232602118,0.2568078669,0.3638426626,1
"1886",27,"no",0,0,236.7,110,231.9,92,164.7,85,12.7,6,1,0,1,633.3,0.020053687,0.3737565135,0.2600663193,0
"1887",224,"no",0,0,111.4,133,175,66,217.2,106,5.5,6,3,0,3,503.6,0.0109213662,0.2212073074,0.4312946783,0
"1888",105,"yes",1,28,156.1,89,107.1,114,167.7,95,14.7,3,0,1,0,430.9,0.0341146438,0.3622650267,0.3891854259,1
"1889",117,"no",0,0,191.1,93,282.8,56,84.8,118,12,4,2,0,2,558.7,0.0214784321,0.3420440308,0.15178092,0
"1890",91,"no",0,0,153,123,141.1,127,171.5,76,10.3,15,1,1,1,465.6,0.0221219931,0.3286082474,0.3683419244,0
"1891",135,"no",0,0,218.8,123,242.8,64,85.8,80,10.3,3,4,0,4,547.4,0.0188162221,0.3997077092,0.1567409573,0
"1892",146,"no",0,0,205.4,101,134.9,77,310.5,83,10.3,2,3,0,3,650.8,0.0158266749,0.315611555,0.4771051014,0
"1893",147,"yes",0,0,225.2,111,184.9,98,143.2,146,9.9,1,0,1,0,553.3,0.0178926441,0.4070124706,0.2588107717,1
"1894",68,"no",0,0,249.9,127,254.5,118,273.2,98,8.9,6,2,1,2,777.6,0.0114454733,0.3213734568,0.3513374486,0
"1895",68,"no",0,0,131.6,89,137,109,256.3,107,10.2,5,3,0,3,524.9,0.0194322728,0.2507144218,0.4882834826,0
"1896",86,"no",1,21,197.9,99,165.6,100,208,120,10.1,9,0,0,0,571.5,0.0176727909,0.3462817148,0.3639545057,0
"1897",131,"no",0,0,166.5,129,210.2,107,257.2,93,9.9,5,1,0,1,633.9,0.0156176053,0.2626597255,0.4057422306,0
"1898",86,"no",1,29,225.4,79,187.1,112,281.1,112,12.9,3,1,0,1,693.6,0.0185986159,0.3249711649,0.4052768166,0
"1899",159,"no",0,0,275.8,103,189.5,108,223.9,93,7.4,5,2,1,2,689.2,0.0107370865,0.4001741149,0.3248694138,0
"1900",134,"no",1,40,142.9,105,88.6,61,290,96,10.8,6,1,0,1,521.5,0.0207094919,0.2740172579,0.5560882071,0
"1901",113,"no",0,0,207.2,113,256,80,211,87,9.9,1,1,0,1,674.2,0.01468407,0.3073272026,0.3129635123,0
"1902",132,"no",0,0,206.2,100,211.2,118,196.2,122,10.2,6,1,0,1,613.6,0.0166232073,0.3360495437,0.3197522816,0
"1903",85,"no",0,0,210.3,66,195.8,76,221.6,82,11.2,7,1,0,1,627.7,0.0178429186,0.3350326589,0.3530348893,0
"1904",93,"yes",1,38,225.7,117,119.6,122,193.2,125,14,7,1,1,1,538.5,0.025998143,0.4191272052,0.3587743733,1
"1905",174,"no",1,33,167.8,91,205.3,91,130,132,14.5,4,4,1,4,503.1,0.0288213079,0.333532101,0.2583979328,0
"1906",61,"no",0,0,197.7,118,152.2,96,221,93,7,3,2,0,2,570.9,0.0122613417,0.3462953232,0.387108075,0
"1907",91,"no",1,39,169.8,105,65.2,116,144.4,92,10.9,4,1,0,1,379.4,0.028729573,0.4475487612,0.3806009489,0
"1908",88,"no",1,28,190.6,104,237.3,105,211.6,116,9.8,1,2,0,2,639.5,0.0153244722,0.2980453479,0.3308835027,0
"1909",88,"no",1,45,80.3,140,153.3,101,309.2,123,12.8,3,2,0,2,542.8,0.0235814296,0.1479366249,0.5696389094,0
"1910",195,"no",1,36,231.7,110,225.1,88,201.7,89,12.1,2,0,0,0,658.5,0.0183750949,0.3518602885,0.306302202,0
"1911",182,"no",0,0,69.1,114,230.3,109,256.7,96,6.5,4,0,0,0,556.1,0.0116885452,0.1242582269,0.4616076245,0
"1912",118,"no",0,0,188.8,60,217.4,64,220.1,100,8.2,7,4,0,4,626.3,0.013092767,0.3014529778,0.3514290276,0
"1913",103,"no",0,0,150.6,125,169.1,126,221.2,104,10.4,8,8,1,5,540.9,0.0192272139,0.2784248475,0.4089480495,0
"1914",65,"no",0,0,192,89,139.5,88,187.4,102,5.5,4,2,0,2,518.9,0.0105993448,0.3700134901,0.3611485835,0
"1915",61,"no",1,25,163.7,78,113.2,112,134.1,118,9.9,3,3,0,3,411,0.0240875912,0.398296837,0.3262773723,0
"1916",172,"no",0,0,211.7,100,198.7,101,301.7,136,6.5,9,1,0,1,712.1,0.0091279315,0.2972897065,0.4236764499,0
"1917",72,"no",0,0,175.5,103,132.3,120,242.9,96,11.8,3,1,0,1,550.7,0.0214272744,0.3186853096,0.4410749955,0
"1918",113,"no",0,0,150.1,120,200.1,85,266.7,105,11,3,2,0,2,616.9,0.0178310909,0.2433133409,0.4323229048,0
"1919",177,"no",0,0,189.5,99,176.3,117,225.9,112,14.2,2,1,0,1,591.7,0.023998648,0.3202636471,0.3817813081,0
"1920",100,"no",0,0,70.8,94,215.6,102,230.8,125,9.5,1,6,1,5,517.2,0.0183681361,0.1368909513,0.4462490333,0
"1921",67,"no",0,0,215.5,102,190.7,95,214.5,106,8.6,6,1,0,1,620.7,0.0138553246,0.347188658,0.3455775737,0
"1922",136,"no",0,0,101.7,105,202.8,99,136.2,119,9.4,6,3,0,3,440.7,0.0213297027,0.2307692308,0.3090537781,0
"1923",71,"no",0,0,258.4,132,126.8,119,182.4,87,9.7,8,4,0,4,567.6,0.0170894996,0.4552501762,0.3213530655,0
"1924",134,"no",0,0,242.4,126,152.9,115,318.3,115,11.8,6,1,0,1,713.6,0.0165358744,0.3396860987,0.4460482063,0
"1925",124,"no",0,0,131.8,82,284.3,119,305.5,101,11.3,2,1,0,1,721.6,0.0156596452,0.1826496674,0.423364745,0
"1926",84,"no",0,0,190.2,102,197.7,141,247.5,102,9.8,6,2,0,2,635.4,0.0154233554,0.2993389991,0.3895184136,0
"1927",39,"no",0,0,154.1,104,204.2,112,196.2,92,9.8,4,2,0,2,554.5,0.0176735798,0.2779080252,0.3538322813,0
"1928",110,"no",0,0,188,127,90.5,118,150.3,64,15.3,3,3,0,3,428.8,0.0356809701,0.4384328358,0.3505130597,0
"1929",102,"no",0,0,103.1,70,275,129,141.1,92,11.2,5,1,0,1,519.2,0.0215716487,0.1985747304,0.2717642527,0
"1930",70,"no",0,0,175.4,130,159.5,130,260.6,96,11.6,4,0,0,0,595.5,0.0194794291,0.2945424013,0.4376154492,0
"1931",142,"no",0,0,145.4,93,209.1,98,214,96,10.9,1,1,0,1,568.5,0.019173263,0.255760774,0.3764291996,0
"1932",81,"yes",0,0,250.6,85,187.9,50,120.3,131,7.8,5,1,0,1,558.8,0.0139584825,0.4484609878,0.2152827487,1
"1933",17,"no",0,0,161.5,123,214.2,81,315,106,8.6,5,1,0,1,690.7,0.0124511365,0.2338207615,0.4560590705,0
"1934",119,"no",0,0,260.1,101,256.5,68,229.1,89,10,2,1,1,1,745.7,0.0134102186,0.3487997854,0.3072281078,0
"1935",105,"no",0,0,281.3,124,301.5,96,202.8,109,8.7,3,0,1,0,785.6,0.0110743381,0.3580702648,0.2581466395,0
"1936",108,"yes",1,42,130.1,90,167,128,244.7,80,13.6,5,3,1,3,541.8,0.0251015135,0.2401255076,0.4516426726,1
"1937",90,"no",0,0,102,118,113.3,134,188.6,105,11.4,3,2,0,2,403.9,0.0282248081,0.2525377569,0.4669472642,0
"1938",100,"no",1,33,218.7,104,155,144,99,117,12.1,4,1,0,1,472.7,0.0255976306,0.4626613074,0.2094351597,0
"1939",155,"no",1,30,128.5,86,188.4,91,254.4,85,6.8,6,1,0,1,571.3,0.0119026781,0.2249256083,0.4453001925,0
"1940",113,"no",0,0,128.7,100,227.1,67,178.1,135,9.2,4,2,1,2,533.9,0.0172316913,0.2410563776,0.333583068,0
"1941",123,"no",0,0,172.2,92,162.6,76,250.3,101,8.7,4,1,0,1,585.1,0.0148692531,0.2943086652,0.4277901213,0
"1942",145,"no",0,0,199.2,124,126,86,289.2,135,7.6,3,1,0,1,614.4,0.0123697917,0.32421875,0.470703125,0
"1943",42,"no",0,0,184.5,98,200.5,93,279.2,91,8.8,3,2,0,2,664.2,0.0132490214,0.2777777778,0.4203553147,0
"1944",125,"no",0,0,168.6,99,175.6,107,243.3,92,10.9,7,0,0,0,587.5,0.0185531915,0.2869787234,0.4141276596,0
"1945",131,"no",1,30,174,118,205.3,81,218.2,90,6.7,3,1,0,1,597.5,0.0112133891,0.2912133891,0.3651882845,0
"1946",107,"no",0,0,230.4,65,257.4,80,107.3,88,8.5,3,1,0,1,595.1,0.0142833137,0.3871618215,0.180305831,0
"1947",48,"no",0,0,198.2,73,202.8,115,146.4,73,5.1,5,1,0,1,547.4,0.0093167702,0.3620752649,0.2674461089,0
"1948",76,"no",0,0,186.1,96,211.6,100,230.6,100,8,4,0,0,0,628.3,0.012732771,0.2961960847,0.3670221232,0
"1949",128,"no",0,0,148.5,105,243,106,255.2,114,6.8,2,1,0,1,646.7,0.0105149219,0.2296273388,0.3946188341,0
"1950",73,"no",0,0,157.1,109,268.8,83,181.5,91,10,8,0,0,0,607.4,0.0164636154,0.2586433981,0.2988146197,0
"1951",52,"no",0,0,155,110,133.4,104,176.1,84,7,4,4,1,4,464.5,0.0150699677,0.3336921421,0.3791173305,0
"1952",126,"yes",1,26,129.3,123,176.5,114,154.5,102,9.6,7,1,0,1,460.3,0.0208559635,0.2809037584,0.3356506626,1
"1953",124,"no",0,0,188.5,77,182,123,218.2,127,6.1,6,1,0,1,588.7,0.0103618142,0.3201970443,0.3706471887,0
"1954",137,"no",0,0,208.8,120,225.3,100,221.6,130,11.1,5,0,0,0,655.7,0.0169284734,0.3184383102,0.3379594327,0
"1955",71,"no",0,0,238,82,278.5,94,193.1,134,11.8,10,0,1,0,709.6,0.0166290868,0.3354002255,0.2721251409,0
"1956",139,"no",0,0,211.1,103,206.9,108,193.9,70,5.6,4,0,0,0,611.9,0.0091518222,0.3449910116,0.3168818434,0
"1957",107,"no",1,30,198.9,87,207,90,159.8,76,12.6,4,3,0,3,565.7,0.0222732897,0.3515997879,0.2824818809,0
"1958",147,"no",0,0,212.8,79,204.1,91,156.2,113,10.2,2,1,0,1,573.1,0.017797941,0.3713139068,0.2725527831,0
"1959",116,"no",0,0,137.4,126,120,94,130.3,64,12.4,2,3,0,3,387.7,0.0319834924,0.3543977302,0.3360846015,0
"1960",60,"no",1,31,191.8,75,267.8,135,200.5,62,12.8,3,2,0,2,660.1,0.0193910014,0.2905620361,0.3037418573,0
"1961",38,"no",0,0,149,92,49.2,78,163.3,93,13.9,11,0,0,0,361.5,0.038450899,0.4121715076,0.4517289073,0
"1962",63,"no",0,0,117.1,118,249.6,90,162.2,84,11.1,4,3,0,3,528.9,0.0209869541,0.2214029117,0.3066742295,0
"1963",94,"no",0,0,108,79,241.9,152,252.1,92,10.4,3,3,0,3,602,0.0172757475,0.1794019934,0.4187707641,0
"1964",131,"no",0,0,112.8,133,199.4,116,142.7,105,10.1,5,0,0,0,454.9,0.0222026819,0.2479665861,0.3136953177,0
"1965",158,"no",0,0,175.9,105,188.3,88,188.3,98,11,6,1,0,1,552.5,0.0199095023,0.3183710407,0.3408144796,0
"1966",139,"no",0,0,236.6,109,169.9,107,212.3,118,11.1,2,1,1,1,618.8,0.0179379444,0.3823529412,0.3430833872,0
"1967",77,"no",0,0,169.4,102,184.9,144,234.3,89,2,7,1,0,1,588.6,0.0033978933,0.287801563,0.3980632008,0
"1968",140,"no",0,0,129.6,79,246.2,99,172.1,124,9.4,10,3,0,3,547.9,0.0171564154,0.2365395145,0.3141084139,0
"1969",72,"no",0,0,177.1,97,184.7,105,174.1,94,8,6,1,0,1,535.9,0.0149281582,0.330472103,0.3248740437,0
"1970",52,"no",1,20,133.3,63,184.1,123,272.9,107,13.5,2,1,0,1,590.3,0.0228697273,0.225817381,0.4623073014,0
"1971",103,"no",0,0,167.8,121,212.9,123,208.2,73,13,3,5,0,5,588.9,0.0220750552,0.28493802,0.3535404992,0
"1972",74,"no",1,32,174.6,107,310.6,115,234.7,92,9,4,1,0,1,719.9,0.0125017364,0.2425336852,0.3260175024,0
"1973",124,"no",0,0,150.3,101,255.9,112,136.7,62,12.5,4,2,0,2,542.9,0.0230244981,0.2768465647,0.2517959108,0
"1974",85,"no",1,21,283.2,110,239.7,108,149.5,80,6.3,1,5,0,5,672.4,0.009369423,0.4211778703,0.2223378941,0
"1975",113,"no",1,20,157.8,83,161.5,56,271.5,100,8.7,2,5,1,5,590.8,0.0147257955,0.2670954638,0.4595463778,0
"1976",71,"no",0,0,141.2,132,149.1,90,171.4,72,7,2,2,0,2,461.7,0.0151613602,0.3058262941,0.3712367338,0
"1977",177,"no",1,27,230.2,106,196.1,78,215.4,108,10.4,2,1,0,1,641.7,0.0162069503,0.3587346112,0.3356708742,0
"1978",49,"yes",0,0,237.8,92,208.9,119,167.8,86,15.6,6,2,1,2,614.5,0.0253864931,0.3869812856,0.2730675346,1
"1979",106,"yes",0,0,204,84,168.5,61,164,102,13.3,3,3,1,3,536.5,0.0247903075,0.3802423113,0.3056849953,1
"1980",60,"no",0,0,221.1,106,178.6,48,202.7,90,7.4,3,1,0,1,602.4,0.0122841965,0.3670318725,0.3364873838,0
"1981",43,"no",0,0,177.2,93,142.6,60,314.1,144,12.7,2,4,0,4,633.9,0.0200347058,0.2795393595,0.4955040227,0
"1982",66,"no",0,0,118,133,248.1,99,214.4,122,5.3,5,1,0,1,580.5,0.0091300603,0.2032730405,0.3693367786,0
"1983",125,"no",0,0,163.8,73,255.6,85,192.9,95,15.7,4,0,0,0,612.3,0.0256410256,0.2675159236,0.3150416463,0
"1984",114,"no",1,4,141.3,96,230.4,88,223.7,85,9.4,3,3,0,3,595.4,0.0157877057,0.2373194491,0.3757138058,0
"1985",112,"no",0,0,272.5,119,226.1,94,159.1,94,16.4,5,3,1,3,657.7,0.0249353809,0.4143226395,0.2419036035,0
"1986",101,"no",1,16,118.9,112,228.3,97,180.1,111,8.2,5,2,0,2,527.3,0.0155509198,0.2254883368,0.3415512991,0
"1987",70,"no",0,0,7.9,100,136.4,83,156.6,89,12.1,1,0,0,0,300.9,0.0402126952,0.0262545696,0.5204386839,0
"1988",59,"no",0,0,159.5,96,167.2,123,138.6,106,10.2,4,0,0,0,465.3,0.0219213411,0.3427895981,0.2978723404,0
"1989",59,"no",0,0,150.2,70,185.7,98,212.5,128,12.1,2,1,0,1,548.4,0.0220641867,0.2738876732,0.3874908826,0
"1990",124,"no",1,30,144.5,35,262.3,101,226.5,82,12,7,2,0,2,633.3,0.0189483657,0.2281699037,0.3576504027,0
"1991",99,"no",0,0,140.7,88,210.9,98,229.9,125,12.4,4,2,0,2,581.5,0.0213241617,0.2419604471,0.3953568358,0
"1992",150,"no",0,0,169.2,123,216.8,83,179.4,107,12.6,3,1,0,1,565.4,0.0222851079,0.2992571631,0.3172974885,0
"1993",81,"no",0,0,220.8,77,148.5,87,183.9,100,7.6,3,2,0,2,553.2,0.0137382502,0.399132321,0.3324295011,0
"1994",86,"no",0,0,216.3,96,266.3,77,214,110,4.5,3,0,0,0,696.6,0.0064599483,0.3105081826,0.3072064312,0
"1995",84,"no",0,0,169.5,96,157.6,94,98.2,70,10.6,7,0,0,0,425.3,0.0249235834,0.3985422055,0.2308958382,0
"1996",118,"no",1,35,256.3,119,258.1,91,215.5,130,11.7,1,1,0,1,729.9,0.0160295931,0.3511439923,0.2952459241,0
"1997",89,"no",0,0,179.7,128,299.8,92,185.3,120,7.6,3,1,0,1,664.8,0.0114320096,0.2703068592,0.2787304452,0
"1998",93,"no",0,0,266,120,130.1,84,165.8,63,13.1,6,3,0,3,561.9,0.0233137569,0.4733938423,0.2950702972,0
"1999",85,"no",0,0,96.7,97,193.8,95,171.7,88,9.7,3,2,0,2,462.2,0.0209865859,0.2092167893,0.371484206,0
"2000",160,"no",0,0,82.7,116,194.6,95,159,54,10.9,9,0,0,0,436.3,0.02498281,0.1895484758,0.3644281458,0
"2001",28,"no",0,0,168.2,87,161.7,92,192.4,112,10.1,3,3,0,3,522.3,0.0193375455,0.3220371434,0.3683706682,0
"2002",73,"no",0,0,286.4,109,178.2,67,214.2,152,10.7,14,1,1,1,678.8,0.0157631114,0.4219210371,0.3155568651,0
"2003",156,"no",0,0,174.3,95,186.6,128,258.2,105,12.9,5,3,0,3,619.1,0.0208366984,0.281537716,0.4170570183,0
"2004",33,"yes",0,0,190.6,100,161.7,104,189.9,136,13,6,1,0,1,542.2,0.0239763925,0.3515308004,0.3502397639,1
"2005",77,"no",0,0,175.5,86,205.1,78,245.2,100,17.8,3,4,0,4,625.8,0.0284435922,0.2804410355,0.3918184724,0
"2006",119,"no",0,0,133.4,102,204.6,71,196.9,103,11.1,7,1,0,1,534.9,0.0207515423,0.2493924098,0.3681061881,0
"2007",91,"no",1,27,204.6,96,136,93,210.5,82,6.6,2,3,0,3,551.1,0.0119760479,0.371257485,0.381963346,0
"2008",102,"no",0,0,242.2,88,233.2,89,188.5,121,6.2,6,3,0,3,663.9,0.0093387558,0.364813978,0.2839283025,0
"2009",86,"no",1,33,253.1,112,210.1,94,95,98,11.9,4,3,0,3,558.2,0.0213185238,0.4534217126,0.1701898961,0
"2010",82,"no",0,0,130,110,185.3,88,178.7,105,8.3,4,0,0,0,494,0.0168016194,0.2631578947,0.3617408907,0
"2011",89,"no",0,0,105.9,151,189.6,142,170.9,67,12.7,7,0,0,0,466.4,0.0272298456,0.227058319,0.3664236707,0
"2012",86,"no",0,0,194.2,98,193.8,95,192,123,9.3,7,3,0,3,580,0.0160344828,0.3348275862,0.3310344828,0
"2013",134,"no",0,0,183.8,111,123.5,92,160.7,105,6.1,2,1,0,1,468,0.013034188,0.3927350427,0.3433760684,0
"2014",92,"no",0,0,196.5,82,190,89,163.2,99,10.8,2,2,0,2,549.7,0.0196470802,0.3574677097,0.2968892123,0
"2015",87,"no",0,0,184.5,81,172,103,183.4,96,13.7,3,3,0,3,539.9,0.0253750695,0.34172995,0.3396925357,0
"2016",64,"no",0,0,261.9,113,148.1,99,145.2,74,13.8,4,0,0,0,555.2,0.0248559078,0.471721902,0.2615273775,0
"2017",80,"no",0,0,202.4,118,260.2,67,177.4,112,9.2,5,3,0,3,640,0.014375,0.31625,0.2771875,0
"2018",165,"no",1,39,167.4,113,172.7,94,192.6,113,9.5,4,3,0,3,532.7,0.0178336775,0.3142481697,0.3615543458,0
"2019",153,"no",1,22,167.7,104,246.8,91,203.9,117,7.5,11,1,0,1,618.4,0.0121280724,0.2711836999,0.3297218629,0
"2020",41,"no",1,30,191.7,109,193,86,149.4,93,11.1,4,1,0,1,534.1,0.020782625,0.3589215503,0.2797228983,0
"2021",108,"no",0,0,240.2,78,230.3,109,217,83,5.2,1,2,0,2,687.5,0.0075636364,0.3493818182,0.3156363636,0
"2022",104,"no",1,26,189.1,112,178.2,97,199.3,104,11.1,4,1,0,1,566.6,0.0195905401,0.3337451465,0.3517472644,0
"2023",115,"no",0,0,127.7,67,182.9,90,172.9,92,10.6,7,1,0,1,483.5,0.0219234747,0.2641158221,0.3576008273,0
"2024",87,"no",0,0,205.2,106,99.5,122,189.5,75,13.4,3,1,0,1,494.2,0.0271145285,0.4152165115,0.3834479968,0
"2025",159,"no",1,23,153.6,93,216.9,88,161.3,91,12.6,3,2,0,2,531.8,0.0236931177,0.2888303874,0.3033095149,0
